year;month;day;Rm_minus_Rf;SMB;HML;IML;WML;Risk_free
2014;5;19;-0.009907793;0.016321518;-0.000610073;0.018471461;-0.013246436;0.000408486
2014;5;20;-0.015927037;0.009740725;-0.007041075;0.010222409;-0.002662797;0.000408128
2014;5;21;-0.004618651;-0.003123523;-0.005303907;-0.004032219;0.00225995;0.000408128
2014;5;22;0.009714221;-0.004596179;0.006621703;-0.005552084;0.00509876;0.00040777
2014;5;23;-0.003113622;0.002883476;0.000139662;0.001932318;4.55896E-05;0.000408128
2014;5;26;0.004642198;-0.005659583;0.001458562;-0.00453764;0.003575527;0.000408128
2014;5;27;-0.011232928;0.010415629;0.005392334;0.012329888;-0.001812847;0.000408844
2014;5;28;0.008256841;0.001105404;0.004448974;-0.00131145;-0.003812462;0.000408486
2014;5;29;-0.005762644;0.004721791;-0.006846645;0.006587687;-0.007482165;0.000407412
2014;5;30;-0.016040968;0.003262766;-0.008241266;0.000759311;0.008368134;0.000407412
2014;6;2;0.003866952;-0.014240518;0.001537214;-0.011865664;0.012663346;0.00040777
2014;6;3;0.007326801;-0.005241582;-0.001092141;-0.00566256;0.004166072;0.000407412
2014;6;4;-0.002747108;-0.003179041;-0.007421523;-0.001917514;0.006674261;0.000407412
2014;6;5;-0.003603031;0.003046229;-0.001688589;0.003477167;-0.000798308;0.000407412
2014;6;6;0.024979206;-0.003286514;-2.99606E-05;-0.006643772;-0.00501269;0.000407412
2014;6;9;0.019464191;-0.004878524;0.007017341;-0.008051477;0.002927439;0.000407412
2014;6;10;0.006267486;-0.000869582;-0.004374897;-0.000718256;-0.000414877;0.00040777
2014;6;11;0.008015415;-0.000455424;-0.002958722;-0.005305144;0.005348942;0.000407412
2014;6;13;-0.003455739;0.002673908;-0.001529086;0.003304365;-0.003769312;0.000407412
2014;6;16;-0.00323583;0.008139307;-0.004386678;0.00844077;-0.005504766;0.000407412
2014;6;17;-0.005443956;0.001574856;-0.000302938;0.000715526;-0.000995933;0.00040777
2014;6;18;0.012772324;-0.007378615;0.010266901;-0.005478694;0.001850538;0.000407412
2014;6;20;-0.009734408;0.005706511;-0.006505206;0.004972372;-0.004650985;0.000407412
2014;6;23;-0.007293968;0.005158497;0.005121804;0.002973974;-0.002014801;0.000407412
2014;6;24;0.0013431;-0.003378268;-0.015422271;-0.002717217;0.005778065;0.000407412
2014;6;25;-0.013201022;0.004120307;-0.001173772;0.001054442;0.000913701;0.000407412
2014;6;26;0.000810261;0.001790978;0.001812548;0.001821909;-0.001093023;0.00040777
2014;6;27;-0.005960836;0.007475604;-0.004897897;0.005794245;-0.005509004;0.000407053
2014;6;30;-0.000924316;0.001431578;-0.001602914;0.00692367;0.002487886;0.000407412
2014;7;1;-0.00199595;0.004278817;0.001896362;0.002703679;6.98257E-05;0.00040777
2014;7;2;-0.00444937;-0.012105695;0.008447018;-0.011641718;0.005781669;0.000407053
2014;7;3;0.01160209;-0.016210269;0.00025846;-0.017299147;0.011123335;0.000407412
2014;7;4;0.002794451;-0.002697748;-0.001531253;-0.001264737;0.000823203;0.000407412
2014;7;7;-0.003689342;-0.005417068;0.005025238;-0.00630469;0.008745155;0.000407412
2014;7;8;-0.002813701;-0.002265535;-0.000763194;-0.00100402;0.004239194;0.000407412
2014;7;10;0.014366023;-0.015469098;-1.60816E-06;-0.015371244;0.02393464;0.000407412
2014;7;11;0.003264066;0.003597612;0.004423678;0.005160049;-0.003978189;0.000407412
2014;7;14;0.014807079;-0.014255701;-0.000989135;-0.016235266;0.005714951;0.000406695
2014;7;15;0.002276584;-0.00375741;0.007448678;-0.005578788;0.004880057;0.000407053
2014;7;16;-0.006324287;-0.002452764;0.007577194;-0.006115542;0.001421688;0.000407053
2014;7;17;-0.002292957;-0.000449474;-0.002860329;0.000574607;-0.005631971;0.000407053
2014;7;18;0.018632663;-0.007155543;0.003009607;-0.011637048;0.010109487;0.000407053
2014;7;21;0.00961583;-0.011098005;-0.009982959;-0.009506229;0.014526371;0.00040777
2014;7;22;0.005554218;0.002340722;-0.008389106;-0.00790282;0.001676456;0.000407053
2014;7;23;-0.007097919;0.010884121;0.000399741;0.01460107;-0.006204471;0.000407412
2014;7;24;0.006324201;0.003925308;0.009262172;0.004290688;-0.002361689;0.00040777
2014;7;25;-0.003133507;-0.001656267;-0.008474582;-0.002019632;0.004343932;0.000407412
2014;7;28;-0.002616573;-0.012122307;-0.00526321;-0.012045595;0.010466102;0.000407412
2014;7;29;-0.009799688;-0.002315621;-0.01041133;0.003594197;0.004986201;0.000407412
2014;7;30;-0.005180554;0.005860646;0.007299486;0.002706585;-0.010944782;0.000407412
2014;7;31;-0.014971403;0.006339734;0.007122648;0.010641642;-0.001563081;0.000407412
2014;8;1;0.000804838;-0.001137681;-0.001211636;-0.001026564;0.005599692;0.000408128
2014;8;4;0.010384082;0.001320415;-0.004323435;0.002852077;-0.003574234;0.000407412
2014;8;5;-0.005975262;0.00115044;-0.00446367;0.004360242;-0.001251253;0.000407412
2014;8;6;0.002244067;-0.007854879;0.002334404;-0.004313668;0.00249194;0.00040777
2014;8;7;-0.005499575;0.003499736;-0.001723237;-0.000377924;-0.000213302;0.00040777
2014;8;8;-0.010832845;0.004138988;0.000503436;0.007132697;-0.006891617;0.00040777
2014;8;11;0.016329395;-0.010279328;-0.004485916;-0.008593852;0.012242555;0.000407412
2014;8;12;-0.002400692;0.00124117;-0.008781621;0.005638695;-0.001287401;0.00040777
2014;8;13;-0.011922095;0.003978503;-0.005595681;0.008786052;0.001857483;0.00040777
2014;8;14;0.002417478;-0.007135107;-0.0119213;-0.007066198;-0.000898291;0.00040777
2014;8;15;0.017947106;-0.012182338;-0.002307126;-0.013099106;0.005092287;0.000407412
2014;8;18;0.00845188;-0.015431507;-0.004496451;-0.010520192;0.014951987;0.00040777
2014;8;19;0.012290926;-0.003324273;-0.000683614;-0.005488501;-0.001941144;0.000407412
2014;8;20;0.006188586;-0.004688457;0.004889341;-0.011704853;-0.003169227;0.000407412
2014;8;21;0.001833451;0.003048568;-0.001704326;0.001540749;-0.003289646;0.00040777
2014;8;22;-0.008930551;0.00606562;0.00111692;0.007595472;-0.002235699;0.00040777
2014;8;25;0.018930199;-0.010112642;-0.001166765;-0.012765602;0.008601531;0.000407412
2014;8;26;0.001715994;0.000735213;0.00313893;-0.004345518;-1.40159E-05;0.00040777
2014;8;27;0.01763908;-0.009677287;-0.001699877;-0.010417243;0.010151725;0.00040777
2014;8;28;-0.008166092;0.01421591;-0.007664312;0.012056336;-0.010563637;0.000407053
2014;8;29;0.015905913;-0.006472623;-0.004600187;-0.007555423;-0.00105379;0.000407053
2014;9;1;-0.001605374;0.009769706;-9.26061E-05;0.012534576;-0.005668255;0.000407053
2014;9;2;0.011364279;-0.004668137;0.010293964;-0.007573446;-0.005568086;0.000407412
2014;9;3;-0.001955741;-0.004965137;-7.12699E-05;-0.003876241;-0.000150773;0.000407412
2014;9;4;-0.015859842;0.007182072;-0.000488462;0.003647673;-0.003915239;0.00040777
2014;9;5;-0.00169539;0.005282022;-0.00531187;0.00220783;-0.000314526;0.00040777
2014;9;8;-0.021189008;-0.007525649;-0.014045662;0.001950463;0.006106384;0.00040777
2014;9;9;-0.009210595;-0.001747729;-0.001139256;0.000317495;0.001742218;0.00040777
2014;9;10;-0.00847029;-0.006976214;-0.001870337;-0.003043404;0.002206868;0.00040777
2014;9;11;0.002703192;0.004174349;0.004723678;0.00032519;-0.001057377;0.00040777
2014;9;12;-0.020847246;0.001675705;0.004164943;0.006484616;-0.004829489;0.00040777
2014;9;15;0.012134945;-0.019280981;-0.008679209;-0.02457631;0.006350046;0.00040777
2014;9;16;0.017251097;-0.020554103;-0.005568443;-0.024084248;0.010605321;0.000407412
2014;9;17;0.001300773;0.002398148;-0.001731593;-0.001055322;-0.008887095;0.00040777
2014;9;18;-0.012140224;0.003158037;0.007347848;0.004045414;-0.006348913;0.00040777
2014;9;19;-0.01032766;0.002601162;-0.001467121;0.000694685;-0.009327406;0.000407412
2014;9;22;-0.016659984;-0.011851992;-0.011471966;-0.00571949;0.00706964;0.000408128
2014;9;23;-0.005260361;-0.003933882;-0.00438436;-0.005868178;0.00029576;0.000407412
2014;9;24;0.004388575;-0.005186487;-0.013634657;-0.003848346;0.007807372;0.00040777
2014;9;25;-0.013386744;0.000176851;0.007548241;0.004760951;-0.002464915;0.000408486
2014;9;26;0.018108089;-0.003359917;-0.006716388;-0.009798845;0.008901032;0.000408128
2014;9;29;-0.039812043;-0.00245019;-0.017745785;0.00496795;0.002929246;0.000408486
2014;9;30;-0.008777105;0.003061919;-0.01295086;0.000305564;0.004192467;0.000408486
2014;10;1;-0.021147544;-0.013046004;-0.008866102;-0.008408973;0.015749499;0.000408486
2014;10;2;0.008695968;-0.006256421;-0.002131382;-0.002977025;0.005087017;0.00040777
2014;10;3;0.016743645;-0.006999271;-0.006103383;-0.012398405;0.005450302;0.00040777
2014;10;6;0.040064834;-0.012827279;-0.001558471;-0.023627225;0.010009691;0.000408128
2014;10;7;0.006123665;0.00689068;0.003576169;-0.000810449;0.001182813;0.000408128
2014;10;8;-0.005340105;-0.002746288;-0.005226127;0.002100876;0.007086618;0.000408486
2014;10;9;0.002864817;-0.002078306;-0.012939928;-0.00402599;0.004392968;0.000408486
2014;10;10;-0.029542627;0.00922537;-0.007362729;0.012759794;-0.004915224;0.000408486
2014;10;13;0.041017979;-0.010570588;0.0143204;-0.019871341;-0.000742693;0.000409203
2014;10;14;-0.000360919;-0.012965498;-0.002005158;-0.011341543;0.006541318;0.000408844
2014;10;15;-0.027992176;0.003934172;0.003126783;0.008477065;-0.003807696;0.000409203
2014;10;16;-0.028483026;0.001509747;-0.008658139;0.010161925;0.009741565;0.000409919
2014;10;17;0.019594686;-0.008165026;-0.002068283;-0.006167967;0.007294985;0.000410277
2014;10;20;-0.022647174;-0.004082035;-0.006184158;0.004458106;-0.002599959;0.000409919
2014;10;21;-0.030851407;-0.003147822;-0.012095902;0.006366691;0.001633743;0.000410993
2014;10;22;-0.001368174;-0.002508428;0.002081137;-0.004501238;0.000663885;0.000410635
2014;10;23;-0.029672492;-0.011486953;0.007597448;0.004318977;-0.001403289;0.000410993
2014;10;24;0.018918728;0.004485959;0.00650486;-0.005786162;-0.008322524;0.000409919
2014;10;27;-0.024743818;-0.006016363;-0.035310727;-0.008231158;0.014366612;0.000408844
2014;10;28;0.032491431;0.008257963;-0.001931503;-0.008211648;0.007174296;0.000409203
2014;10;29;-0.01977784;0.007608522;-0.010678253;0.014056432;-0.000427022;0.000409203
2014;10;30;0.021380505;-0.003856307;-0.010240884;-0.013979036;0.010904638;0.000417073
2014;10;31;0.037478156;-0.013961028;0.018622171;-0.023507956;-0.001769401;0.000417073
2014;11;3;-0.00891992;0.002178196;-0.004340153;0.007120598;-0.003640471;0.000418145
2014;11;4;0.005236381;0.000712654;0.010081683;-0.000362063;-0.000817424;0.00041886
2014;11;5;-0.013252879;-0.001931763;-0.014224665;0.003131441;0.002638922;0.000419217
2014;11;6;-0.018278042;-6.45462E-05;-0.005608679;0.00435669;0.006065896;0.000419931
2014;11;7;0.009578807;-0.006759573;0.000260418;-0.005666533;0.005256123;0.000420645
2014;11;10;-0.007443527;0.002353337;0.00057602;0.003512871;0.004995181;0.000421359
2014;11;11;-0.003369938;2.41727E-05;-0.003100542;-0.001378299;-0.001320868;0.00042243
2014;11;12;0.006750387;0.005124454;0.01239629;0.002273058;-0.001950061;0.000422787
2014;11;13;-0.018071249;0.006422084;0.002801945;0.011905413;-0.00842445;0.000423858
2014;11;14;-0.002687952;-0.010541012;-0.006714746;-0.01365783;0.002519846;0.000423858
2014;11;17;-0.00901989;-0.005186726;0.001321614;-0.003952556;0.009657541;0.000424928
2014;11;18;0.012773724;-0.007009602;-0.00942006;-0.007998886;0.009523583;0.000424928
2014;11;19;0.021848511;0.004114311;0.011284873;0.004040761;-0.002255712;0.000425641
2014;11;21;0.041854978;-0.002014777;0.019248422;-0.014597725;0.014311083;0.000425641
2014;11;24;-0.009412723;0.001786858;0.000933338;0.006150044;-0.002971962;0.000426711
2014;11;25;0.00097412;-0.007136246;-0.001192628;-0.010883668;0.003847046;0.00042778
2014;11;26;-0.00625441;0.022057878;0.003861828;0.018592915;0.001900825;0.000429206
2014;11;27;-0.004943673;0.002691244;-0.001734791;0.006016659;-0.00402355;0.000429918
2014;11;28;-0.000836524;0.00134677;-0.000240924;0.000854405;-0.006812013;0.000431343
2014;12;1;-0.036865074;0.01258623;-0.005050592;0.016160535;0.000898756;0.000432411
2014;12;2;-0.009275566;-0.001245399;-0.000732244;0.010770123;0.005277929;0.000434191
2014;12;3;0.009597134;0.000926318;0.013143156;-0.004708768;0.000161492;0.000435614
2014;12;4;-0.014182797;-0.007497115;-0.013279609;-0.000668007;0.007680788;0.000435258
2014;12;5;0.007820038;-0.015988601;-0.006343061;-0.012378611;0.004834247;0.000435614
2014;12;8;-0.028440654;-0.001662301;-0.011143381;0.006176861;0.012971763;0.00043597
2014;12;9;-0.002890043;-0.010646041;-0.01033069;-0.006055006;0.01445522;0.000436326
2014;12;10;-0.011446212;-0.035105132;-0.025257284;-0.034271158;0.032052379;0.000437037
2014;12;11;0.004638501;-0.028714783;-0.016185589;-0.02711096;0.028581509;0.000436681
2014;12;12;-0.031572767;0.005841313;0.01322785;0.004184563;0.009474672;0.000437037
2014;12;15;-0.019208794;-0.032825828;-0.019063555;-0.030578569;0.005924659;0.000437392
2014;12;16;-0.003259781;0.002614836;0.022744192;0.007372445;-0.008581883;0.000440236
2014;12;17;0.028753711;-0.00399719;0.023018474;-0.01071961;-0.00383538;0.000440236
2014;12;18;-0.003635965;0.004423951;-0.004793001;0.003863562;-0.006117829;0.000440236
2014;12;19;0.01968684;-0.017654143;0.005732667;-0.020351365;0.008951696;0.000440236
2014;12;22;0.006377482;0.005375533;-0.004429089;0.000327948;-0.005385506;0.000440591
2014;12;23;0.013869513;-0.000118366;0.01578043;0.000655182;-0.013420479;0.000440947
2014;12;26;-0.011176976;0.020846784;0.000782882;0.020147955;0.001954238;0.000442012
2014;12;29;0.006365844;-0.004451844;0.001767629;-0.002778342;0.000753557;0.000441657
2014;12;30;-0.009132388;0.017467881;0.006693421;0.023309365;-0.008139865;0.000442367
2015;1;2;-0.028347686;0.008808454;-0.00112661;0.009168277;-0.000833889;0.000442722
2015;1;5;-0.020330233;-0.018992603;-0.003513049;-0.014736958;0.024320234;0.000444498
2015;1;6;0.008799894;-0.025031643;0.0105257;-0.028515233;-0.004809138;0.000444498
2015;1;7;0.026666651;-0.007551063;0.01121443;-0.007984389;-0.013319591;0.000444853
2015;1;8;0.007735354;-0.004701681;-0.001281579;-0.00787664;0.000546126;0.000445562
2015;1;9;-0.020837989;0.013735269;-0.005108085;0.021026837;-0.002771081;0.000445917
2015;1;12;-0.010595876;-0.019566527;-0.013126351;-0.014748186;0.017961804;0.000447336
2015;1;13;-0.001698012;-0.001494264;-0.007232599;0.002984708;0.008531088;0.000447691
2015;1;14;-0.006014346;-0.012368552;-0.023147985;-0.005946818;0.024863761;0.0004484
2015;1;15;0.005448908;-0.014232773;5.91412E-06;-0.016676452;0.006445584;0.000449109
2015;1;16;0.018803759;-0.012279781;-0.010114289;-0.018161928;0.013960103;0.000449109
2015;1;19;-0.023608936;0.007925762;-0.006896019;0.014141823;-0.005606452;0.000449818
2015;1;20;0.003464114;0.000101503;0.00089669;-0.001870224;0.000388921;0.000450527
2015;1;21;0.023594445;0.00219097;0.010086466;-0.006843068;-0.002897218;0.000450881
2015;1;22;0.004596766;0.016013248;0.02421838;0.010668267;-0.013216354;0.000453007
2015;1;23;-0.011578034;0.006468824;-0.005145695;0.005053705;0.011736328;0.000453007
2015;1;26;-0.005735102;-0.016080689;-0.011728893;0.00505953;-0.000213202;0.000453007
2015;1;27;-0.00015572;-0.010734336;-0.006337312;0.002929816;0.011213611;0.000453007
2015;1;28;-0.014677252;-0.005412405;-0.012529269;-0.000402791;0.006658965;0.000452653
2015;1;29;0.003664888;-0.007071102;-0.009673383;-0.00484654;0.00875072;0.000453007
2015;1;30;-0.018429207;-0.011488341;0.001514163;0.003630379;0.004620368;0.000453007
2015;2;2;0.011469649;-0.000201224;0.005351797;-0.001148969;-0.004837329;0.000454424
2015;2;3;0.023349483;0.006622778;0.018498637;-0.004158426;-0.0225813;0.000454778
2015;2;4;0.004987527;0.00063961;0.004577976;0.003974929;-0.000508129;0.000455486
2015;2;5;0.001281591;0.022650564;0.002614654;0.01161612;-0.012501711;0.000456547
2015;2;6;-0.007992036;-0.009727726;0.003294839;-0.00945475;-0.001864715;0.000456547
2015;2;9;0.011556673;-0.009806228;0.009222584;-0.010755842;-0.005576503;0.000457963
2015;2;10;-0.015455453;-0.00135099;0.001638791;0.003039794;-0.002341762;0.000459024
2015;2;11;-0.005705212;-0.014857044;0.01558958;-0.011545846;0.005291512;0.000460792
2015;2;12;0.021632176;-0.005191269;-0.004501421;-0.003723455;0.022761678;0.000461145
2015;2;13;0.018983291;-0.008635079;0.000596534;-0.010185381;0.004170121;0.000461852
2015;2;18;0.011854135;-0.000742008;0.003612699;-0.005456756;-0.002375748;0.000463265
2015;2;19;0.000230226;-0.011124492;-0.014120726;-0.005572725;0.013442894;0.000463972
2015;2;20;-0.001776544;-0.002687983;-0.000465808;-0.004010952;-0.003888563;0.000464678
2015;2;23;0.001053908;-0.002177401;-0.022418838;0.000107775;0.015462874;0.000465384
2015;2;24;0.009493986;0.000543806;-0.002944828;-0.001157245;-0.004095072;0.000465737
2015;2;25;-0.002671539;-0.008609204;-0.001814893;-0.008771876;0.007738415;0.000466443
2015;2;26;0.000418356;0.010598842;0.016184209;0.016128248;-0.020078573;0.000466796
2015;2;27;-0.003914148;-0.01256421;0.030390209;-0.015917372;-0.006384041;0.000466796
2015;3;2;-0.0088933;0.007405799;-0.00747929;0.010391525;-0.003149018;0.000468208
2015;3;3;0.005523652;-0.008219845;0.006216411;-0.003096953;-0.003941602;0.000468914
2015;3;4;-0.016001517;0.002070448;0.003154977;0.001595745;-0.002092084;0.00047103
2015;3;5;-0.000571863;-0.003422732;-0.003798747;0.000222806;0.004333329;0.000471382
2015;3;6;-0.008167907;-0.004210922;0.001762687;0.002231458;0.003093281;0.000471735
2015;3;9;-0.01490989;-0.014096809;0.00446214;-0.006027741;-0.006362921;0.000473145
2015;3;10;-0.017354224;-0.003138942;-0.007816868;-0.005363379;0.006551639;0.000472792
2015;3;11;0.013207369;-0.006572873;-0.009381748;-0.004322366;0.011498034;0.00047244
2015;3;12;0.000381562;0.007134957;-0.001014457;0.005822445;-0.000852999;0.00047244
2015;3;13;-0.005230339;0.004274009;0.013419026;0.003959359;-0.017870616;0.000473145
2015;3;16;0.00263518;-0.008316252;-0.011634286;-0.015461151;0.001413604;0.000472792
2015;3;17;0.024347417;-0.010573162;0.018392783;-0.010695612;-0.004629781;0.000473145
2015;3;18;0.022442546;0.000188909;0.005105441;-0.005493689;0.008561207;0.00047244
2015;3;19;-0.009719722;-0.007895399;-0.00417155;0.000135802;0.010588482;0.00047244
2015;3;20;0.015558787;-0.012653609;-0.005163003;-0.017891292;0.006261079;0.00047244
2015;3;23;-0.001194327;0.004576948;0.004984636;0.003102008;-0.001972487;0.000472087
2015;3;24;-0.006605071;0.002608674;0.008315396;0.003670611;-0.008456491;0.00047244
2015;3;25;0.005200704;-0.003095258;0.001789683;-0.00244233;-0.006385517;0.000472087
2015;3;26;-0.024296388;0.005815096;-0.000517104;0.004678091;-0.004912825;0.000472087
2015;3;27;-0.006524579;-0.000974586;-0.008332784;0.001419734;0.011796768;0.000471735
2015;3;30;0.022056896;-0.015919648;-0.000765238;-0.013201207;0.017153617;0.000472087
2015;3;31;-0.00213148;0.00440986;-0.006838091;0.009367282;0.008677408;0.00047244
2015;4;1;0.020392418;-0.004551131;0.003896432;-0.01151243;-0.004503382;0.000472087
2015;4;2;0.012492198;0.008062836;0.00584883;-0.0005736;-0.001400102;0.000472087
2015;4;6;0.011780805;0.008653137;0.005542353;0.00423743;-0.006051264;0.000473145
2015;4;7;-0.001435378;-0.006850615;-0.005581105;0.000657618;0.005202506;0.000473497
2015;4;8;-0.002212762;0.002855912;-0.005249259;0.002412855;0.004561016;0.000474202
2015;4;9;2.27686E-05;-4.32358E-05;-0.004014413;-0.002592515;-0.003427598;0.000474906
2015;4;10;0.008191408;0.014102018;0.013472868;0.012493223;-0.007829095;0.000474906
2015;4;13;-9.98966E-06;-0.006938921;-0.000560299;-0.002913014;-0.004010092;0.000476315
2015;4;14;-0.004952474;0.010697477;-0.001000726;0.009364079;-0.0081672;0.000477371
2015;4;15;0.013882391;-0.010381989;0.004128952;-0.014288161;-0.008129501;0.000478427
2015;4;16;-0.003157737;0.006705583;-0.00168522;0.003586028;-0.001149601;0.000479483
2015;4;17;-0.012343857;0.018617233;0.00221903;0.02184285;-0.007262773;0.000480186
2015;4;20;-0.003493746;-0.000645289;0.001507688;-0.004978011;-0.003618466;0.000482296
2015;4;22;0.012885904;-0.005441698;0.007559278;-0.008317132;-0.006979153;0.000483351
2015;4;23;0.013028424;-0.012939271;-0.003010176;-0.013547765;-0.001963436;0.000483703
2015;4;24;0.011509893;0.004374609;0.00465477;0.002927809;-0.015167809;0.000484405
2015;4;27;-0.016776275;0.001122588;-0.006907885;0.000696234;0.004745574;0.00048546
2015;4;28;0.00576612;-0.016710348;-0.00526545;-0.010689661;0.014463175;0.000485811
2015;4;29;-0.007709614;-0.001048789;-0.003632413;0.009337928;0.000373746;0.000487216
2015;4;30;0.012519353;-0.009211043;-0.001376349;-0.018344129;0.00495952;0.000489322
2015;5;4;0.017967923;-0.012006623;-0.006221733;-0.007632338;-0.005351942;0.000490375
2015;5;5;0.009278375;-0.00071959;0.012506997;-0.005274555;-0.002953556;0.000490726
2015;5;6;-0.012243378;-0.004169364;-0.006168196;-0.002140219;-0.002647339;0.000491778
2015;5;7;-0.002905773;-0.007872012;-0.015779078;-0.003545992;0.016733553;0.00049248
2015;5;8;0.005000653;-0.011392877;-0.003934325;-0.006174632;0.020946603;0.00049248
2015;5;11;-0.000280911;-0.007423675;0.017863303;-0.006841186;0.000730173;0.000493532
2015;5;12;-0.007350732;-0.00342699;-0.01429506;-0.003843057;0.008593454;0.000494233
2015;5;13;-0.006925544;-0.000494279;-0.003145624;0.002749633;0.005060884;0.000494934
2015;5;14;0.004205219;0.003949959;-0.008160432;-0.000687708;0.001930503;0.000495635
2015;5;15;0.009162235;0.006741062;-0.002481475;0.005036111;-0.005647547;0.000495635
2015;5;18;-0.016563073;0.017947387;0.011141268;0.017375316;-0.009448525;0.000497036
2015;5;19;-0.012950681;0.003340476;-0.002756451;0.000922263;0.009451162;0.000497737
2015;5;20;-0.011773213;0.009291772;-0.002627419;0.004010192;-0.00429492;0.000498087
2015;5;21;0.002250112;0.006491261;-0.003906966;0.006538544;-0.015393162;0.000499137
2015;5;22;-0.012082865;0.001976204;-0.003836632;0.004234701;0.008177351;0.000499487
2015;5;25;0.003810712;-0.0128804;0.006733575;-0.009719424;0.008951994;0.000500537
2015;5;26;-0.017577097;0.003643637;0.004050749;0.004029097;-0.001126466;0.000500887
2015;5;27;0.009923811;-0.006148665;0.001673473;-0.004759372;0.004129807;0.000501587
2015;5;28;-0.00549074;0.010409929;-0.000730032;0.009450464;-0.003300147;0.000502287
2015;5;29;-0.018827749;0.008492912;-0.001976769;0.013197046;-0.003882949;0.000503336
2015;6;1;0.004326257;0.000804101;0.006147623;-0.00170579;0.002160341;0.000504385
2015;6;2;0.019207427;-0.00733026;0.001320226;-0.011442177;-0.006332171;0.000505434
2015;6;3;-0.011237888;-0.00316858;-0.009282979;0.003555436;0.005511171;0.000506133
2015;6;5;-0.008880218;0.011388399;0.001308965;0.007969104;-0.002109244;0.00050788
2015;6;8;-0.003392961;-0.006741321;-0.008393613;-0.004934452;0.007836783;0.00050788
2015;6;9;-0.00096108;-0.010437784;-0.00527431;-0.005389639;0.000705482;0.00050788
2015;6;10;0.016813047;-0.010391584;-0.002762921;-0.010055853;0.002897135;0.00050788
2015;6;11;-0.004963302;-0.004710096;0.000449549;-0.003673204;-0.00576535;0.00050823
2015;6;12;-0.007245669;-0.001068271;-0.000268933;8.41804E-05;0.003535388;0.00050823
2015;6;15;-0.005372009;-0.002448386;0.004494147;-0.006280445;0.008523692;0.00050823
2015;6;16;0.010034088;-0.004221566;0.002828717;-0.003992404;0.011658598;0.00050823
2015;6;17;-0.007612757;0.003757195;0.002211761;0.000762039;0.000107814;0.00050823
2015;6;18;0.015914382;-0.005059225;0.009603491;-0.006914789;0.001428617;0.000508579
2015;6;19;-0.007364966;0.00697042;-0.002318492;0.002925565;-0.001779218;0.000508579
2015;6;22;0.002342256;-0.000526324;0.001512414;0.003846247;0.003868148;0.000508579
2015;6;23;-0.001570039;0.008909991;0.004157752;0.0060032;0.001866625;0.000508579
2015;6;24;4.99198E-05;0.005778785;0.000607382;0.002947501;-0.006391844;0.000508579
2015;6;25;-0.010911765;-0.00988391;-0.007124559;-0.011605677;0.016565347;0.000508579
2015;6;26;0.014886473;0.001107108;0.02134159;0.000183067;0.002192537;0.000508928
2015;6;29;-0.01727144;0.001270693;-0.004147988;0.003021213;0.006990337;0.000508928
2015;6;30;0.001934949;-0.003132643;-0.015285676;-0.001459777;0.011652913;0.000508928
2015;7;1;-0.003993384;0.007205062;-0.008666274;0.001444695;0.010207325;0.000508928
2015;7;2;0.005197315;0.000666161;-0.002539834;-0.003085549;0.00522985;0.000508928
2015;7;3;-0.008746329;-0.0028982;-0.008776858;-0.002778724;0.017647255;0.000508928
2015;7;6;-0.007026362;-0.013775773;-0.006625074;-0.011802172;0.007922703;0.000510325
2015;7;7;0.002045053;-0.011390163;-0.00380968;-0.011176312;0.01263577;0.000511023
2015;7;8;-0.010982884;0.009137555;0.004396009;0.00890155;-0.004483864;0.000511721
2015;7;10;0.013683136;-0.000275081;-0.000543213;0.000423751;0.003128983;0.000511721
2015;7;13;0.006904436;-0.00482247;0.004698241;-0.007739824;-0.007254196;0.000512419
2015;7;14;0.002235857;-0.000855818;-0.006064715;-0.001657895;0.0116738;0.000512768
2015;7;15;-0.004210816;-0.003427508;-0.004475952;-0.004546085;0.005089174;0.000513466
2015;7;16;0.001544083;0.006631513;0.007026413;0.005435513;-0.000383762;0.000513815
2015;7;17;-0.012686005;0.004181795;-0.001361677;0.00614434;0.010001208;0.000514512
2015;7;20;-0.012260161;-0.002872259;-0.011803566;-0.00613116;0.016689941;0.000514164
2015;7;21;-0.002690419;-0.003229626;-0.002201275;-0.001852316;0.002837825;0.000514512
2015;7;22;-0.011219519;-0.002229762;-0.003768616;0.003106883;0.004491241;0.000514512
2015;7;23;-0.018996647;0.004596571;0.013592974;0.016761284;-0.007283648;0.000515907
2015;7;24;-0.010810777;-0.00776652;-0.013967516;-0.006361182;0.013849097;0.000520089
2015;7;27;-0.010131327;-0.005010269;-0.012550225;-0.007880324;0.010626214;0.000521481
2015;7;28;0.012673408;-0.007643552;0.020577475;-0.00196992;-0.007382145;0.000522178
2015;7;29;0.011924856;5.47292E-06;0.00155088;-0.0051979;0.012133604;0.000522526
2015;7;30;-0.004455496;-0.001556729;-0.000743162;0.000372811;0.010600453;0.000525657
2015;7;31;0.018895699;-0.011702341;-0.002752464;-0.012568097;0.011598637;0.000524961
2015;8;3;-0.011346489;0.000594003;0.004588877;0.00335585;0.006520854;0.000524961
2015;8;4;-0.00229467;-0.001934313;0.005674325;-0.001882667;-0.001977495;0.000525309
2015;8;5;0.003048338;-0.005657871;0.001178151;-0.008020341;-0.004888234;0.000525309
2015;8;6;-0.007929013;0.004863671;0.010935607;0.007337733;-0.001826111;0.000526353
